kodeKec,kodeKecDagri,namaKec,kodeKabKot,kodeKabKotDagri,namaKabKot,kodeProv,kodeProvDagri,namaProv
052913,352605,AROSBAYA,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052911,352601,BANGKALAN,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052905,352615,BLEGA,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052912,352603,BURNEH,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052907,352618,GALIS,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052914,352606,GEGER,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052901,352604,KAMAL,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052918,352607,KLAMPIS,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052915,352610,KOKOP,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052906,352617,KONANG,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052903,352611,KWANYAR,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052902,352612,LABANG,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052904,352616,MODUNG,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052917,352608,SEPULU,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052910,352602,SOCAH,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052908,352613,TANAH MERAH,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052916,352609,TANJUNGBUMI,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052909,352614,TRAGAH,052900,3526,KAB. BANGKALAN,050000,35,JAWA TIMUR
052502,351002,BANGOREJO,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052518,351016,BANYUWANGI,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052525,351025,BLIMBINGSARI,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052506,351006,CLURING,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052507,351007,GAMBIRAN,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052510,351009,GENTENG,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052519,351017,GIRI,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052517,351015,GLAGAH,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052508,351010,GLENMORE,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052513,351014,KABAT,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052509,351011,KALIBARU,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052520,351021,KALIPURO,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052522,351024,LICIN,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052505,351005,MUNCAR,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052501,351001,PESANGGARAN,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052503,351003,PURWOHARJO,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052512,351013,ROGOJAMPI,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052515,351020,SEMPU,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052524,351022,SILIRAGUNG,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052514,351012,SINGOJURUH,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052516,351019,SONGGON,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052511,351008,SRONO,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052504,351004,TEGALDLIMO,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052523,351023,TEGALSARI,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
052521,351018,WONGSOREJO,052500,3510,KAB. BANYUWANGI,050000,35,JAWA TIMUR
051501,350505,BAKUNG,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051505,350516,BINANGUN,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051513,350518,DOKO,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051515,350515,GANDUSARI,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051516,350511,GARUM,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051507,350504,KADEMANGAN,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051508,350510,KANIGORO,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051511,350519,KESAMBEN,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051517,350509,NGLEGOK,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051503,350513,PANGGUNGREJO,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051519,350506,PONGGOK,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051518,350507,SANANKULON,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051510,350522,SELOPURO,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051512,350521,SELOREJO,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051520,350503,SRENGAT,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051506,350512,SUTOJAYAN,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051509,350514,TALUN,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051522,350502,UDANAWU,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051504,350520,WATES,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051514,350517,WLINGI,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051521,350501,WONODADI,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
051502,350508,WONOTIRTO,051500,3505,KAB. BLITAR,050000,35,JAWA TIMUR
050513,352213,BALEN,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050510,352210,BAURENO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050516,352215,BOJONEGORO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050505,352205,BUBULAN,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050518,352206,DANDER,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050528,352228,GAYAM,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050526,352226,GONDANG,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050520,352216,KALITIDU,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050511,352211,KANOR,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050515,352214,KAPAS,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050524,352220,KASIMAN,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050525,352225,KEDEWAN,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050508,352208,KEDUNGADEM,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050509,352209,KEPOHBARU,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050521,352217,MALO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050501,352222,MARGOMULYO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050504,352203,NGAMBON,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050519,352204,NGASEM,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050502,352201,NGRAHO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050523,352219,PADANGAN,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050522,352218,PURWOSARI,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050527,352227,SEKAR,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050507,352207,SUGIHWARAS,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050514,352224,SUKOSEWU,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050512,352212,SUMBERREJO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050503,352202,TAMBAKREJO,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050506,352221,TEMAYANG,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
050517,352223,TRUCUK,050500,3522,KAB. BOJONEGORO,050000,35,JAWA TIMUR
052218,351120,BINAKAL,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052210,351111,BONDOWOSO,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052223,351122,BOTOLINGGO,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052217,351115,CERMEE,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052211,351107,CURAHDAMI,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052202,351106,GRUJUGAN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052220,351122,IJEN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052221,351123,JAMBESARI DARUS SHOLAH,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052215,351114,KLABANG,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052201,351101,MAESAN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052212,351117,PAKEM,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052216,351116,PRAJEKAN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052204,351105,PUJER,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052206,351104,SUKOSARI,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052219,351118,SUMBER WRINGIN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052203,351102,TAMANAN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052222,351121,TAMAN KROCOK,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052207,351110,TAPEN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052214,351113,TEGALAMPEL,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052209,351108,TENGGARANG,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052205,351103,TLOGOSARI,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052208,351109,WONOSARI,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
052213,351112,WRINGIN,052200,3511,KAB. BONDOWOSO,050000,35,JAWA TIMUR
050107,352502,BALONG PANGGANG,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050106,352504,BENJENG,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050112,352512,BUNGAH,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050105,352511,CERME,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050102,352515,DRIYOREJO,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050108,352505,DUDUK SAMPEYAN,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050114,352501,DUKUN,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050110,352516,GRESIK,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050109,352514,KEBOMAS,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050103,352508,KEDAMEAN,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050111,352510,MANYAR,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050104,352513,MENGANTI,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050115,352503,PANCENG,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050117,352517,SANGKAPURA,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050113,352509,SIDAYU,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050118,352518,TAMBAK,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050116,352507,UJUNG PANGKAH,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
050101,352506,WRINGIN ANOM,050100,3525,KAB. GRESIK,050000,35,JAWA TIMUR
052411,350917,AJUNG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052405,350912,AMBULU,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052422,350922,ARJASA,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052413,350910,BALUNG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052419,350909,BANGSALSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052402,350904,GUMUK MAS,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052428,350925,JELBUK,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052410,350916,JENGGAWAH,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052416,350901,JOMBANG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052424,350927,KALISAT,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052429,350919,KALIWATES,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052401,350902,KENCONG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052425,350928,LEDOK OMBO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052408,350926,MAYANG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052409,350923,MUMBULSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052423,350924,PAKUSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052420,350914,PANTI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052431,350920,PATRANG,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052403,350908,PUGER,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052412,350913,RAMBIPUJI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052415,350907,SEMBORO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052407,350930,SILO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052421,350915,SUKORAMBI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052427,350929,SUKOWONO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052417,350903,SUMBERBARU,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052426,350931,SUMBERJAMBE,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052430,350921,SUMBERSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052418,350906,TANGGUL,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052406,350918,TEMPUREJO,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052414,350905,UMBULSARI,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
052404,350911,WULUHAN,052400,3509,KAB. JEMBER,050000,35,JAWA TIMUR
050401,351718,BANDAR KEDUNGMULYO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050407,351704,BARENG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050404,351708,DIWEK,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050403,351702,GUDO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050411,351719,JOGOROTO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050413,351709,JOMBANG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050419,351716,KABUH,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050416,351712,KESAMBEN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050417,351717,KUDU,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050414,351720,MEGALUH,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050409,351706,MOJOAGUNG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050406,351707,MOJOWARNO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050405,351703,NGORO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050421,351721,NGUSIKAN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050402,351701,PERAK,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050412,351710,PETERONGAN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050420,351715,PLANDAAN,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050418,351714,PLOSO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050410,351711,SUMOBITO,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050415,351713,TEMBELANG,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
050408,351705,WONOSALAM,050400,3517,KAB. JOMBANG,050000,35,JAWA TIMUR
051326,350626,BADAS,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051312,350622,BANYAKAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051315,350612,GAMPENGREJO,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051314,350613,GROGOL,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051316,350610,GURAH,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051323,350619,KANDANGAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051308,350605,KANDAT,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051324,350624,KAYEN KIDUL,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051304,350618,KEPUNG,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051301,350603,KRAS,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051321,350621,KUNJANG,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051310,350602,MOJO,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051309,350604,NGADILUWIH,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051303,350607,NGANCAR,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051325,350625,NGASEM,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051317,350611,PAGU,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051318,350614,PAPAR,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051322,350617,PARE,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051319,350616,PLEMAHAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051306,350609,PLOSOKLATEN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051305,350608,PUNCU,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051320,350615,PURWOASRI,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051302,350623,RINGINREJO,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051311,350601,SEMEN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051313,350620,TAROKAN,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
051307,350606,WATES,051300,3506,KAB. KEDIRI,050000,35,JAWA TIMUR
050710,352405,BABAT,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050702,352402,BLULUK,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050726,352407,BRONDONG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050715,352425,DEKET,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050716,352426,GLAGAH,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050719,352420,KALITENGAH,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050717,352424,KARANGBINANGUN,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050720,352418,KARANG GENENG,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
050708,352406,KEDUNGPRING,050700,3524,KAB. LAMONGAN,050000,35,JAWA TIMUR
